Brand,Product,Shade,Price,Image,Undertone,Skin tone,undertone_norm,skintone_norm,price_numeric,image_exists,hex_in_name,rgb_extracted,hex_extracted,lab_L,lab_a,lab_b,color_source,mst_id,mst_label,mst_hex,mst_confidence,mst_delta_e,mst_score_image,mst_score_undertone,mst_score_skintone,mst_top3,mst_weight_mode
Maybelline,Fit Me Matte + Poreless,335,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/335.png,Neutral,Medium Tan,neutral,"medium, tan, deep, medium/deep",165900,TRUE,,"(201, 134, 96)",#C98660,61.93,21.56,30.86,html_hex,6,Medium Tan,#a07850,35.7,14.16,56.8,10,10,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 35.7}, {""mst"": 7, ""label"": ""Tan"", ""score_pct"": 13.8}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 12.2}]",full
Maybelline,Fit Me Matte + Poreless,338,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/338.png,Cool,Medium Tan,cool,"brown, deep",165900,TRUE,,"(189, 122, 93)",#BD7A5D,57.59,22.95,26.65,html_hex,6,Medium Tan,#a07850,30.7,13.11,48.2,12.5,10,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 30.7}, {""mst"": 7, ""label"": ""Tan"", ""score_pct"": 19.9}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 9.1}]",full
Maybelline,Fit Me Matte + Poreless,340,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/340.png,Warm,Medium Tan,warm,dark,165900,TRUE,,"(201, 130, 95)",#C9825F,60.97,23.65,30.19,html_hex,6,Medium Tan,#a07850,34,15.24,56.1,13,37.2,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 34.0}, {""mst"": 7, ""label"": ""Tan"", ""score_pct"": 19.7}, {""mst"": 8, ""label"": ""Deep"", ""score_pct"": 13.4}]",full
Maybelline,Fit Me Matte + Poreless,355,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/355.png,Cool,Medium Tan,cool,dark,165900,TRUE,,"(203, 130, 99)",#CB8263,61.28,24.83,28.42,html_hex,6,Medium Tan,#a07850,28.7,16.26,47.7,12.5,37.2,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 28.7}, {""mst"": 7, ""label"": ""Tan"", ""score_pct"": 21.4}, {""mst"": 8, ""label"": ""Deep"", ""score_pct"": 14.1}]",full
Maybelline,Fit Me Matte + Poreless,356,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/356.png,Warm,Medium Tan,warm,dark,165900,TRUE,,"(169, 99, 69)",#A96345,49.24,25.32,29.04,html_hex,6,Medium Tan,#a07850,29.7,15.38,48.2,13,37.2,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 29.7}, {""mst"": 7, ""label"": ""Tan"", ""score_pct"": 28.3}, {""mst"": 8, ""label"": ""Deep"", ""score_pct"": 16.3}]",full
Maybelline,Fit Me Matte + Poreless,358,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/358.png,Cool,Medium Tan,cool,dark,165900,TRUE,,"(204, 124, 93)",#CC7C5D,59.93,27.95,30.04,html_hex,6,Medium Tan,#a07850,28.5,18.66,47.4,12.5,37.2,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 28.5}, {""mst"": 7, ""label"": ""Tan"", ""score_pct"": 22.7}, {""mst"": 8, ""label"": ""Deep"", ""score_pct"": 14.6}]",full
Maybelline,Fit Me Matte + Poreless,360,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/360.png,Warm,Tan,warm,dark,165900,TRUE,,"(149, 76, 51)",#954C33,40.9,28.39,28.5,html_hex,7,Tan,#825c43,32.6,18,42.5,13,37.2,"[{""mst"": 7, ""label"": ""Tan"", ""score_pct"": 32.6}, {""mst"": 8, ""label"": ""Deep"", ""score_pct"": 21.1}, {""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 21.0}]",full
Maybelline,Fit Me Matte + Poreless,362,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/362.png,Neutral,Tan,neutral,dark,165900,TRUE,,"(158, 98, 75)",#9E624B,47.64,21.78,23.25,html_hex,7,Tan,#825c43,34.8,11.11,46.9,10,37.2,"[{""mst"": 7, ""label"": ""Tan"", ""score_pct"": 34.8}, {""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 22.0}, {""mst"": 8, ""label"": ""Deep"", ""score_pct"": 17.8}]",full
Maybelline,Fit Me Matte + Poreless,365,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/365.png,Cool,Tan,cool,dark,165900,TRUE,,"(125, 92, 77)",#7D5C4D,42.08,11.34,13.91,html_hex,7,Tan,#825c43,33.3,6.71,44.8,12.5,37.2,"[{""mst"": 7, ""label"": ""Tan"", ""score_pct"": 33.3}, {""mst"": 8, ""label"": ""Deep"", ""score_pct"": 29.1}, {""mst"": 9, ""label"": ""Very Deep"", ""score_pct"": 10.8}]",full
Maybelline,Fit Me Matte + Poreless,368,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/368.png,Neutral,Tan,neutral,dark,165900,TRUE,,"(139, 80, 57)",#8B5039,40.45,22.35,24.1,html_hex,7,Tan,#825c43,37.4,10.83,51.5,10,37.2,"[{""mst"": 7, ""label"": ""Tan"", ""score_pct"": 37.4}, {""mst"": 8, ""label"": ""Deep"", ""score_pct"": 22.8}, {""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 14.4}]",full
Maybelline,Fit Me Matte + Poreless,370,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/370.png,Neutral,Deep,neutral,dark,165900,TRUE,,"(113, 68, 51)",#714433,33.74,17.43,18.43,html_hex,8,Deep,#604134,36.5,8.28,45.9,10,37.2,"[{""mst"": 8, ""label"": ""Deep"", ""score_pct"": 36.5}, {""mst"": 7, ""label"": ""Tan"", ""score_pct"": 28.6}, {""mst"": 9, ""label"": ""Very Deep"", ""score_pct"": 11.3}]",full
Maybelline,Fit Me Matte + Poreless,375,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/375.png,Cool,Deep,cool,dark,165900,TRUE,,"(115, 66, 48)",#734230,33.47,19.24,19.99,html_hex,8,Deep,#604134,35.7,10.46,44.5,12.5,37.2,"[{""mst"": 8, ""label"": ""Deep"", ""score_pct"": 35.7}, {""mst"": 7, ""label"": ""Tan"", ""score_pct"": 27.9}, {""mst"": 9, ""label"": ""Very Deep"", ""score_pct"": 11.4}]",full
Maybelline,Fit Me Matte + Poreless,380,165900,/content/drive/MyDrive/Capstone/foundation data/Maybelline Fit Me Mate Poreless Foundation/380.png,Cool,Deep,cool,dark,165900,TRUE,,"(83, 52, 23)",#533417,24.82,10.78,23.63,html_hex,8,Deep,#604134,39.2,11.87,51,12.5,37.2,"[{""mst"": 8, ""label"": ""Deep"", ""score_pct"": 39.2}, {""mst"": 7, ""label"": ""Tan"", ""score_pct"": 19.4}, {""mst"": 9, ""label"": ""Very Deep"", ""score_pct"": 15.9}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#100 - Light with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0100.jpg,Neutral,Porcelain,neutral,fair,479000,TRUE,,"(253, 207, 173)",#fdcfad,86.27,11.5,23.02,html_hex,1,Porcelain,#f6ede4,20.5,21.73,30.7,10,55,"[{""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 20.5}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 18.9}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 18.6}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#110 - Light with cool pink undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0110.jpg,Cool,Porcelain,cool,fair,479000,TRUE,,"(253, 209, 176)",#fdd1b0,86.81,10.83,22.19,html_hex,1,Porcelain,#f6ede4,22.6,20.56,26.1,12.5,55,"[{""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 22.6}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 20.8}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 16.5}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#120 - Light with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0120.jpg,Neutral,Porcelain,neutral,fair,479000,TRUE,,"(253, 212, 179)",#fdd4b3,87.6,9.66,21.7,html_hex,1,Porcelain,#f6ede4,21,19.36,30.5,10,55,"[{""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 21.0}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 19.2}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 18.8}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#125 - light with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0125.jpg,Neutral,Medium,neutral,fair,479000,TRUE,,"(227, 194, 160)",#e3c2a0,80.43,6.76,21.47,html_hex,5,Medium,#d7bd96,28.5,4.47,48.2,10,55,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 28.5}, {""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 18.8}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 16.4}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#130 - Light with warm olive undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0130.jpg,Warm,Medium,warm,fair,479000,TRUE,,"(235, 192, 140)",#ebc08c,80.32,8.53,31.99,html_hex,5,Medium,#d7bd96,29.4,10.48,48.6,13,55,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 29.4}, {""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 17.5}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 14.9}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#140 - Light with warm yellow undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0140.jpg,Warm,Medium,warm,fair,479000,TRUE,,"(226, 182, 129)",#e2b681,76.81,9.05,32.97,html_hex,5,Medium,#d7bd96,29.2,11.35,48.4,13,55,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 29.2}, {""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 17.1}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 14.4}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#150 - Light with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0150.jpg,Neutral,Medium,neutral,light,479000,TRUE,,"(215, 168, 128)",#d7a880,72.24,12.01,27.27,html_hex,5,Medium,#d7bd96,28.8,11.05,48.7,10,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 28.8}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 16.7}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 15.7}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#160 - Light with warm peach undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0160.jpg,Warm,Medium,warm,fair,479000,TRUE,,"(233, 172, 133)",#e9ac85,75.16,17.57,28.81,html_hex,5,Medium,#d7bd96,25,15.45,40.7,13,55,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 25.0}, {""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 17.4}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 14.7}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#170 - Light with cool pink undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0170.jpg,Cool,Medium,cool,light,479000,TRUE,,"(224, 171, 135)",#e0ab87,74.01,14.77,26.05,html_hex,5,Medium,#d7bd96,24.3,12.3,40.8,12.5,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 24.3}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 18.1}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 17.3}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#175 - light with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0175.jpg,Neutral,Medium,neutral,fair,479000,TRUE,,"(220, 179, 140)",#dcb38c,75.67,9.49,25.53,html_hex,5,Medium,#d7bd96,33,6.85,56.4,10,55,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 33.0}, {""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 17.8}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 15.0}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#185 - Light Medium with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0185.jpg,Neutral,Porcelain,neutral,fair,479000,TRUE,,"(252, 214, 179)",#fcd6b3,87.99,8.25,22.23,html_hex,1,Porcelain,#f6ede4,20.7,19.14,32,10,55,"[{""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 20.7}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 19.6}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 18.8}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#190 - Light Medium with warm yellow undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0190.jpg,Warm,Medium,warm,light,479000,TRUE,,"(224, 173, 127)",#e0ad7f,74.36,12.83,30.79,html_hex,5,Medium,#d7bd96,27,12.59,44.4,13,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 27.0}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 17.0}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 15.3}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#200 - Light Medium with cool pink undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0200.jpg,Cool,Medium,cool,light,479000,TRUE,,"(227, 172, 127)",#e3ac7f,74.43,14.56,30.93,html_hex,5,Medium,#d7bd96,25.3,13.99,42.5,12.5,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 25.3}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 17.7}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 16.6}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#210 - Light Medium with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0210.jpg,Neutral,Medium,neutral,fair,479000,TRUE,,"(240, 185, 143)",#f0b98f,79.16,14.51,28.96,html_hex,5,Medium,#d7bd96,28.2,12.54,47.6,10,55,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 28.2}, {""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 18.4}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 15.8}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#220 - Light Medium with warm peach undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0220.jpg,Warm,Medium,warm,light,479000,TRUE,,"(219, 164, 123)",#dba47b,71.58,15.23,29.17,html_hex,5,Medium,#d7bd96,23.5,14.64,38,13,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 23.5}, {""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 19.0}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 16.3}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#225 - light medium with neutral olive undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0225.jpg,Warm,Medium,warm,fair,479000,TRUE,,"(228, 182, 133)",#e4b685,77.07,10.28,31.25,html_hex,5,Medium,#d7bd96,29.4,10.61,48.7,13,55,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 29.4}, {""mst"": 1, ""label"": ""Porcelain"", ""score_pct"": 17.2}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 14.5}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#230 - Light Medium with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0230.jpg,Neutral,Medium,neutral,light,479000,TRUE,,"(219, 164, 126)",#dba47e,71.64,15.55,27.63,html_hex,5,Medium,#d7bd96,25.2,14.32,42.1,10,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 25.2}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 16.6}, {""mst"": 2, ""label"": ""Fair"", ""score_pct"": 15.7}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#235 - Light Medium with warm golden undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0235.jpg,Warm,Medium,warm,light,479000,TRUE,,"(233, 172, 102)",#e9ac66,74.69,14.74,44.37,html_hex,5,Medium,#d7bd96,22.5,24.25,36.2,13,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 22.5}, {""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 19.1}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 16.8}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#240 - Light Medium with warm golden undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0240.jpg,Warm,Medium,warm,light,479000,TRUE,,"(211, 160, 118)",#d3a076,69.68,13.64,29.2,html_hex,5,Medium,#d7bd96,22,14.41,35.4,13,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 22.0}, {""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 21.9}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 15.7}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#250 - Light Medium with warm peach undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0250.jpg,Warm,Medium Tan,warm,light,479000,TRUE,,"(217, 153, 96)",#d99960,68.3,17.83,39.25,html_hex,6,Medium Tan,#a07850,27.4,20,45.5,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 27.4}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 17.0}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 15.3}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#260 - Medium with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0260.jpg,Neutral,Medium,neutral,light,479000,TRUE,,"(214, 160, 123)",#d6a07b,70.09,15.38,27.09,html_hex,5,Medium,#d7bd96,23.5,14.78,39,10,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 23.5}, {""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 17.6}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 16.2}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#265 - medium with olive undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0265.jpg,Warm,Medium,warm,light,479000,TRUE,,"(212, 168, 122)",#d4a87a,71.83,10.15,29.9,html_hex,5,Medium,#d7bd96,26.7,11.27,43.9,13,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 26.7}, {""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 16.6}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 16.3}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#280 - Medium with warm neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0280.jpg,Warm,Medium Tan,warm,light to medium,479000,TRUE,,"(200, 135, 89)",#c88759,61.94,19.99,34.66,html_hex,6,Medium Tan,#a07850,34.4,14.33,58.2,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 34.4}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 15.7}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 14.2}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#290 - Medium with warm olive undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0290.jpg,Warm,Medium Tan,warm,light to medium,479000,TRUE,,"(200, 136, 89)",#c88859,62.18,19.44,34.95,html_hex,6,Medium Tan,#a07850,34.3,14.26,58.1,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 34.3}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 15.7}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 14.2}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#295 - medium with warm neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0295.jpg,Warm,Medium,warm,light,479000,TRUE,,"(216, 162, 113)",#d8a271,70.62,14.08,33.19,html_hex,5,Medium,#d7bd96,22,16.33,35.2,13,44.7,"[{""mst"": 5, ""label"": ""Medium"", ""score_pct"": 22.0}, {""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 21.8}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 15.9}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#300 - Medium with warm golden undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0300.jpg,Warm,Medium Tan,warm,light to medium,479000,TRUE,,"(200, 145, 99)",#c89163,64.51,15.4,32.51,html_hex,6,Medium Tan,#a07850,32.3,12.88,54.5,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 32.3}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 16.5}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 15.0}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#310 - Medium with warm golden undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0310.jpg,Warm,Medium Tan,warm,light to medium,479000,TRUE,,"(209, 145, 95)",#d1915f,65.46,18.77,36.07,html_hex,6,Medium Tan,#a07850,31,16.64,52,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 31.0}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 16.7}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 15.4}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#315 - medium with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0315.jpg,Neutral,Medium Tan,neutral,light,479000,TRUE,,"(215, 156, 100)",#d79c64,68.86,15.72,37.8,html_hex,6,Medium Tan,#a07850,24.6,18.97,41,10,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 24.6}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 19.2}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 15.5}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#330 - Medium with warm golden undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0330.jpg,Warm,Medium Tan,warm,light to medium,479000,TRUE,,"(210, 149, 94)",#d2955e,66.53,16.93,37.94,html_hex,6,Medium Tan,#a07850,29.7,17.62,49.6,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 29.7}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 17.2}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 16.8}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#335 - medium with warm neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0335.jpg,Warm,Medium Tan,warm,light to medium,479000,TRUE,,"(192, 134, 80)",#c08650,60.64,16.45,37.64,html_hex,6,Medium Tan,#a07850,35.9,13.41,60.9,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 35.9}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 15.5}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 14.0}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#345 - Medium Deep with warm olive undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0345.jpg,Warm,Medium Tan,warm,light to medium,479000,TRUE,,"(200, 142, 81)",#c88e51,63.53,15.53,40.8,html_hex,6,Medium Tan,#a07850,32.9,17.04,55.5,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 32.9}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 16.3}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 14.4}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#350 - Medium Deep with warm neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0350.jpg,Warm,Medium Tan,warm,medium,479000,TRUE,,"(183, 123, 69)",#b77b45,56.75,17.88,38.53,html_hex,6,Medium Tan,#a07850,38.2,13.26,62.8,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 38.2}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 18.8}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 14.8}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#360 - Medium Deep with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0360.jpg,Neutral,Medium Tan,neutral,medium,479000,TRUE,,"(175, 121, 70)",#af7946,55.31,15.62,36.06,html_hex,6,Medium Tan,#a07850,40.9,9.73,68.3,10,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 40.9}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 16.7}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 14.0}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#370 - Medium Deep with warm golden undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0370.jpg,Warm,Medium Tan,warm,light to medium,479000,TRUE,,"(197, 132, 98)",#c58462,61.01,21.2,28.49,html_hex,6,Medium Tan,#a07850,34,13.04,57.5,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 34.0}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 15.4}, {""mst"": 3, ""label"": ""Light"", ""score_pct"": 14.1}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#385 - Medium Deep with neutral undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0385.jpg,Neutral,Medium Tan,neutral,medium,479000,TRUE,,"(181, 122, 57)",#b57a39,56.13,16.79,43.86,html_hex,6,Medium Tan,#a07850,38.4,17.28,63.7,10,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 38.4}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 18.2}, {""mst"": 4, ""label"": ""Light Medium"", ""score_pct"": 14.4}]",full
Fenty Beauty,Fenty Beauty Pro Filtr Foundation,#390 - Medium Deep with warm yellow undertones,479000,https://fentybeauty.com/cdn/shop/files/fb0390.jpg,Warm,Medium Tan,warm,medium to tan,479000,TRUE,,"(166, 105, 61)",#a6693d,50.16,20.07,34.5,html_hex,6,Medium Tan,#a07850,45.3,12,57.8,13,44.7,"[{""mst"": 6, ""label"": ""Medium Tan"", ""score_pct"": 45.3}, {""mst"": 7, ""label"": ""Tan"", ""score_pct"": 18.7}, {""mst"": 5, ""label"": ""Medium"", ""score_pct"": 16.1}]",full
